date,district,service_type,usage_count,processing_time,satisfaction,policy_intervention
2021-06-18,강북구,문화행사,29,12,3.6,0
2021-06-18,강북구,건강검진,26,47,2.64,0
2021-06-18,강남구,민원처리,116,44,2.98,0
2021-06-18,강남구,복지신청,83,60,3.25,0
2021-06-18,강남구,교통정보,116,5,3.16,0
2021-06-18,강남구,환경신고,62,31,3.31,0
2021-06-18,강남구,세금납부,88,21,3.23,0
2021-06-18,강남구,시설예약,60,13,3.33,0
2021-06-18,강남구,주차정보,95,2,3.52,0
2021-06-18,강남구,쓰레기수거,62,9,3.62,0
2021-06-18,강남구,문화행사,54,13,2.52,0
2021-06-18,강남구,건강검진,41,54,3.71,0
2021-06-18,서초구,민원처리,70,50,3.69,0
2021-06-18,서초구,복지신청,50,62,3.39,0
2021-06-18,서초구,교통정보,102,4,3.4,0
2021-06-18,서초구,환경신고,40,29,3.44,0
2021-06-18,서초구,세금납부,102,21,3.24,0
2021-06-18,서초구,시설예약,58,13,3.53,0
2021-06-18,서초구,주차정보,96,3,3.1,0
2021-06-18,서초구,쓰레기수거,48,10,3.18,0
2021-06-18,서초구,문화행사,36,14,3.01,0
2021-06-18,서초구,건강검진,41,54,2.82,0
2021-06-18,송파구,민원처리,80,43,2.94,0
2021-06-18,송파구,복지신청,95,58,3.47,0
2021-06-18,송파구,교통정보,122,5,3.21,0
2021-06-18,송파구,환경신고,56,27,3.72,0
2021-06-18,송파구,세금납부,68,21,2.78,0
2021-06-18,송파구,시설예약,63,15,3.05,0
2021-06-18,송파구,주차정보,101,2,2.9,0
2021-06-18,송파구,쓰레기수거,61,10,2.99,0
2021-06-18,송파구,문화행사,56,10,3.09,0
2021-06-18,송파구,건강검진,35,53,3.21,0
2021-06-18,마포구,민원처리,78,36,3.46,0
2021-06-18,마포구,복지신청,61,60,2.98,0
2021-06-18,마포구,교통정보,82,5,2.67,0
2021-06-18,마포구,환경신고,33,34,3.39,0
2021-06-18,마포구,세금납부,68,22,3.33,0
2021-06-18,마포구,시설예약,57,15,3.34,0
2021-06-18,마포구,주차정보,94,3,3.14,0
2021-06-18,마포구,쓰레기수거,46,8,3.18,0
2021-06-18,마포구,문화행사,51,13,3.04,0
2021-06-18,마포구,건강검진,32,43,2.91,0
2021-06-19,강북구,민원처리,42,42,2.89,0
2021-06-19,강북구,복지신청,36,59,2.73,0
2021-06-19,강북구,교통정보,34,4,2.72,0
2021-06-19,강북구,환경신고,15,33,3.17,0
2021-06-19,강북구,세금납부,36,19,2.86,0
2021-06-19,강북구,시설예약,31,14,2.97,0
2021-06-19,강북구,주차정보,41,2,3.08,0
2021-06-19,강북구,쓰레기수거,24,9,3.22,0
2021-06-19,강북구,문화행사,20,12,3.48,0
2021-06-19,강북구,건강검진,18,54,2.95,0
2021-06-19,강남구,민원처리,55,47,3.4,0
2021-06-19,강남구,복지신청,43,63,2.92,0
2021-06-19,강남구,교통정보,77,4,2.78,0
2021-06-19,강남구,환경신고,28,36,3.26,0
2021-06-19,강남구,세금납부,72,17,3.43,0
2021-06-19,강남구,시설예약,26,14,3.39,0
2021-06-19,강남구,주차정보,74,2,3.51,0
2021-06-19,강남구,쓰레기수거,33,9,3.07,0
2021-06-19,강남구,문화행사,24,13,3.21,0
2021-06-19,강남구,건강검진,27,55,2.91,0
2021-06-19,서초구,민원처리,63,47,2.89,0
2021-06-19,서초구,복지신청,46,53,3.68,0
2021-06-19,서초구,교통정보,72,4,3.58,0
2021-06-19,서초구,환경신고,20,27,3.12,0
2021-06-19,서초구,세금납부,64,17,2.69,0
2021-06-19,서초구,시설예약,29,16,3.02,0
2021-06-19,서초구,주차정보,57,3,3.15,0
2021-06-19,서초구,쓰레기수거,33,10,3.07,0
2021-06-19,서초구,문화행사,26,12,3.46,0
2021-06-19,서초구,건강검진,19,34,3.4,0
2021-06-19,송파구,민원처리,64,45,3.28,0
2021-06-19,송파구,복지신청,41,63,3.46,0
2021-06-19,송파구,교통정보,68,6,2.73,0
2021-06-19,송파구,환경신고,29,26,3.46,0
2021-06-19,송파구,세금납부,39,17,3.01,0
2021-06-19,송파구,시설예약,41,14,3.02,0
2021-06-19,송파구,주차정보,60,2,3.65,0
2021-06-19,송파구,쓰레기수거,37,9,3.83,0
2021-06-19,송파구,문화행사,30,10,3.28,0
2021-06-19,송파구,건강검진,24,46,2.88,0
2021-06-19,마포구,민원처리,48,43,3.64,0
2021-06-19,마포구,복지신청,42,56,3.33,0
2021-06-19,마포구,교통정보,68,4,2.89,0
2021-06-19,마포구,환경신고,23,30,3.18,0
2021-06-19,마포구,세금납부,41,19,3.32,0
2021-06-19,마포구,시설예약,39,14,3.93,0
2021-06-19,마포구,주차정보,68,3,3.39,0
2021-06-19,마포구,쓰레기수거,37,9,2.95,0
2021-06-19,마포구,문화행사,22,10,3.24,0
2021-06-19,마포구,건강검진,20,51,3.2,0
2021-06-20,강북구,민원처리,42,52,3.39,0
2021-06-20,강북구,복지신청,38,61,2.72,0
2021-06-20,강북구,교통정보,36,6,3.04,0
2021-06-20,강북구,환경신고,19,30,3.37,0
2021-06-20,강북구,세금납부,41,23,3.65,0
2021-06-20,강북구,시설예약,25,16,3.08,0
2021-06-20,강북구,주차정보,45,2,2.69,0
2021-06-20,강북구,쓰레기수거,25,9,3.48,0
2021-06-20,강북구,문화행사,20,12,3.61,0
2021-06-20,강북구,건강검진,13,46,3.25,0
2021-06-20,강남구,민원처리,62,49,3.46,0
2021-06-20,강남구,복지신청,48,61,3.3,0
2021-06-20,강남구,교통정보,56,4,3.27,0
2021-06-20,강남구,환경신고,32,27,2.82,0
2021-06-20,강남구,세금납부,52,23,2.95,0
2021-06-20,강남구,시설예약,49,17,3.21,0
2021-06-20,강남구,주차정보,59,3,3.26,0
2021-06-20,강남구,쓰레기수거,31,9,3.34,0
2021-06-20,강남구,문화행사,34,11,3.18,0
2021-06-20,강남구,건강검진,26,49,3.11,0
2021-06-20,서초구,민원처리,47,41,4.0,0
2021-06-20,서초구,복지신청,41,68,3.71,0
2021-06-20,서초구,교통정보,63,5,3.23,0
2021-06-20,서초구,환경신고,20,25,3.21,0
2021-06-20,서초구,세금납부,45,23,3.13,0
2021-06-20,서초구,시설예약,48,14,3.77,0
2021-06-20,서초구,주차정보,63,3,3.05,0
2021-06-20,서초구,쓰레기수거,35,11,3.16,0
2021-06-20,서초구,문화행사,25,11,3.69,0
2021-06-20,서초구,건강검진,24,57,3.29,0
2021-06-20,송파구,민원처리,57,46,3.52,0
2021-06-20,송파구,복지신청,43,68,3.31,0
2021-06-20,송파구,교통정보,43,5,2.82,0
2021-06-20,송파구,환경신고,32,32,3.3,0
2021-06-20,송파구,세금납부,55,22,3.05,0
2021-06-20,송파구,시설예약,44,16,3.73,0
2021-06-20,송파구,주차정보,52,3,2.91,0
2021-06-20,송파구,쓰레기수거,29,10,3.22,0
2021-06-20,송파구,문화행사,33,11,3.16,0
2021-06-20,송파구,건강검진,23,45,2.98,0
2021-06-20,마포구,민원처리,56,42,3.55,0
2021-06-20,마포구,복지신청,41,50,3.36,0
2021-06-20,마포구,교통정보,62,5,3.16,0
2021-06-20,마포구,환경신고,20,34,3.17,0
2021-06-20,마포구,세금납부,37,20,2.98,0
2021-06-20,마포구,시설예약,28,14,3.0,0
2021-06-20,마포구,주차정보,45,3,3.17,0
2021-06-20,마포구,쓰레기수거,34,9,2.68,0
2021-06-20,마포구,문화행사,24,14,3.36,0
2021-06-20,마포구,건강검진,28,51,3.27,0
2021-06-21,강북구,민원처리,47,46,3.25,0
2021-06-21,강북구,복지신청,52,59,3.18,0
2021-06-21,강북구,교통정보,81,6,3.09,0
2021-06-21,강북구,환경신고,35,28,3.44,0
2021-06-21,강북구,세금납부,64,19,2.62,0
2021-06-21,강북구,시설예약,50,14,3.18,0
2021-06-21,강북구,주차정보,63,3,3.46,0
2021-06-21,강북구,쓰레기수거,51,11,3.38,0
2021-06-21,강북구,문화행사,29,14,2.92,0
2021-06-21,강북구,건강검진,26,53,3.43,0
2021-06-21,강남구,민원처리,108,43,3.02,0
2021-06-21,강남구,복지신청,110,59,3.15,0
2021-06-21,강남구,교통정보,107,5,3.26,0
2021-06-21,강남구,환경신고,49,31,3.73,0
2021-06-21,강남구,세금납부,81,20,3.01,0
2021-06-21,강남구,시설예약,73,14,3.04,0
2021-06-21,강남구,주차정보,85,3,3.33,0
2021-06-21,강남구,쓰레기수거,76,10,3.07,0
2021-06-21,강남구,문화행사,39,10,2.81,0
2021-06-21,강남구,건강검진,51,51,3.03,0
2021-06-21,서초구,민원처리,77,41,3.02,0
2021-06-21,서초구,복지신청,86,59,2.77,0
2021-06-21,서초구,교통정보,145,4,3.02,0
2021-06-21,서초구,환경신고,53,31,3.06,0
2021-06-21,서초구,세금납부,66,18,2.93,0
2021-06-21,서초구,시설예약,63,15,3.16,0
2021-06-21,서초구,주차정보,98,2,3.29,0
2021-06-21,서초구,쓰레기수거,64,9,3.15,0
2021-06-21,서초구,문화행사,45,13,2.93,0
2021-06-21,서초구,건강검진,43,52,3.21,0
2021-06-21,송파구,민원처리,112,39,3.36,0
2021-06-21,송파구,복지신청,80,54,3.34,0
2021-06-21,송파구,교통정보,118,4,3.46,0
2021-06-21,송파구,환경신고,43,30,3.16,0
2021-06-21,송파구,세금납부,77,21,3.14,0
2021-06-21,송파구,시설예약,51,12,3.44,0
2021-06-21,송파구,주차정보,85,3,3.22,0
2021-06-21,송파구,쓰레기수거,53,11,3.25,0
2021-06-21,송파구,문화행사,52,12,3.13,0
2021-06-21,송파구,건강검진,37,57,3.53,0
2021-06-21,마포구,민원처리,103,45,2.94,0
2021-06-21,마포구,복지신청,59,52,3.43,0
2021-06-21,마포구,교통정보,87,3,3.94,0
2021-06-21,마포구,환경신고,36,28,3.7,0
2021-06-21,마포구,세금납부,58,22,3.02,0
2021-06-21,마포구,시설예약,44,17,3.48,0
2021-06-21,마포구,주차정보,100,3,3.38,0
2021-06-21,마포구,쓰레기수거,39,10,2.92,0
2021-06-21,마포구,문화행사,31,12,3.55,0
2021-06-21,마포구,건강검진,30,48,2.86,0
2021-06-22,강북구,민원처리,70,48,3.44,0
2021-06-22,강북구,복지신청,60,56,3.0,0
2021-06-22,강북구,교통정보,94,5,3.15,0
2021-06-22,강북구,환경신고,32,33,3.09,0
2021-06-22,강북구,세금납부,70,19,2.89,0
2021-06-22,강북구,시설예약,60,15,2.99,0
2021-06-22,강북구,주차정보,60,2,3.09,0
2021-06-22,강북구,쓰레기수거,54,9,3.63,0
2021-06-22,강북구,문화행사,34,10,3.06,0
2021-06-22,강북구,건강검진,22,45,2.93,0
2021-06-22,강남구,민원처리,71,51,3.26,0
2021-06-22,강남구,복지신청,71,61,2.95,0
2021-06-22,강남구,교통정보,71,6,3.26,0
2021-06-22,강남구,환경신고,45,24,2.75,0
2021-06-22,강남구,세금납부,112,23,3.43,0
2021-06-22,강남구,시설예약,58,17,3.33,0
2021-06-22,강남구,주차정보,120,3,2.75,0
2021-06-22,강남구,쓰레기수거,49,9,3.39,0
2021-06-22,강남구,문화행사,39,11,3.15,0
2021-06-22,강남구,건강검진,44,53,2.9,0
2021-06-22,서초구,민원처리,109,39,3.53,0
2021-06-22,서초구,복지신청,66,60,3.27,0
2021-06-22,서초구,교통정보,111,5,3.32,0
2021-06-22,서초구,환경신고,50,31,2.82,0
2021-06-22,서초구,세금납부,84,18,2.87,0
2021-06-22,서초구,시설예약,60,15,3.27,0
2021-06-22,서초구,주차정보,114,3,3.3,0
2021-06-22,서초구,쓰레기수거,58,10,3.43,0
2021-06-22,서초구,문화행사,48,11,3.85,0
2021-06-22,서초구,건강검진,33,57,2.79,0
2021-06-22,송파구,민원처리,106,51,2.63,0
2021-06-22,송파구,복지신청,77,64,3.28,0
2021-06-22,송파구,교통정보,120,5,2.87,0
2021-06-22,송파구,환경신고,64,28,3.33,0
2021-06-22,송파구,세금납부,77,15,2.92,0
2021-06-22,송파구,시설예약,52,16,3.02,0
2021-06-22,송파구,주차정보,96,2,3.23,0
2021-06-22,송파구,쓰레기수거,50,10,3.29,0
2021-06-22,송파구,문화행사,43,13,3.2,0
2021-06-22,송파구,건강검진,38,42,3.18,0
2021-06-22,마포구,민원처리,83,51,2.97,0
2021-06-22,마포구,복지신청,85,63,2.74,0
2021-06-22,마포구,교통정보,83,5,3.57,0
2021-06-22,마포구,환경신고,40,30,2.85,0
2021-06-22,마포구,세금납부,86,18,3.45,0
2021-06-22,마포구,시설예약,67,15,3.49,0
2021-06-22,마포구,주차정보,112,3,3.15,0
2021-06-22,마포구,쓰레기수거,47,9,2.97,0
2021-06-22,마포구,문화행사,42,11,3.3,0
2021-06-22,마포구,건강검진,24,49,3.51,0
2021-06-23,강북구,민원처리,58,45,2.64,0
2021-06-23,강북구,복지신청,45,64,3.11,0
2021-06-23,강북구,교통정보,106,5,3.36,0
2021-06-23,강북구,환경신고,29,28,2.98,0
2021-06-23,강북구,세금납부,52,21,3.46,0
2021-06-23,강북구,시설예약,51,13,3.3,0
2021-06-23,강북구,주차정보,54,3,2.81,0
2021-06-23,강북구,쓰레기수거,34,10,3.26,0
2021-06-23,강북구,문화행사,34,10,3.54,0
2021-06-23,강북구,건강검진,20,42,3.17,0
2021-06-23,강남구,민원처리,81,50,2.85,0
2021-06-23,강남구,복지신청,98,66,3.57,0
2021-06-23,강남구,교통정보,153,5,2.9,0
2021-06-23,강남구,환경신고,49,28,2.99,0
2021-06-23,강남구,세금납부,92,19,2.97,0
2021-06-23,강남구,시설예약,67,15,3.49,0
2021-06-23,강남구,주차정보,83,2,3.16,0
2021-06-23,강남구,쓰레기수거,49,9,3.24,0
2021-06-23,강남구,문화행사,53,12,2.94,0
2021-06-23,강남구,건강검진,52,54,3.37,0
2021-06-23,서초구,민원처리,103,46,3.59,0
2021-06-23,서초구,복지신청,72,60,3.39,0
2021-06-23,서초구,교통정보,133,5,3.38,0
2021-06-23,서초구,환경신고,48,32,3.5,0
2021-06-23,서초구,세금납부,96,19,3.6,0
2021-06-23,서초구,시설예약,66,15,3.61,0
2021-06-23,서초구,주차정보,110,3,3.08,0
2021-06-23,서초구,쓰레기수거,66,10,3.24,0
2021-06-23,서초구,문화행사,52,15,2.85,0
2021-06-23,서초구,건강검진,31,63,3.33,0
2021-06-23,송파구,민원처리,97,44,3.56,0
2021-06-23,송파구,복지신청,105,56,3.17,0
2021-06-23,송파구,교통정보,108,5,3.57,0
2021-06-23,송파구,환경신고,59,32,3.96,0
2021-06-23,송파구,세금납부,78,18,3.64,0
2021-06-23,송파구,시설예약,67,12,3.11,0
2021-06-23,송파구,주차정보,108,2,2.9,0
2021-06-23,송파구,쓰레기수거,55,8,3.39,0
2021-06-23,송파구,문화행사,33,12,3.36,0
2021-06-23,송파구,건강검진,37,55,2.79,0
2021-06-23,마포구,민원처리,71,43,3.41,0
2021-06-23,마포구,복지신청,66,72,2.96,0
2021-06-23,마포구,교통정보,75,5,2.77,0
2021-06-23,마포구,환경신고,44,27,2.58,0
2021-06-23,마포구,세금납부,67,21,2.83,0
2021-06-23,마포구,시설예약,60,16,2.82,0
2021-06-23,마포구,주차정보,84,3,3.4,0
2021-06-23,마포구,쓰레기수거,46,10,2.99,0
2021-06-23,마포구,문화행사,46,13,3.24,0
2021-06-23,마포구,건강검진,33,45,2.79,0
2021-06-24,강북구,민원처리,66,44,3.52,0
2021-06-24,강북구,복지신청,63,61,3.56,0
2021-06-24,강북구,교통정보,72,5,2.96,0
2021-06-24,강북구,환경신고,41,29,2.6,0
2021-06-24,강북구,세금납부,69,21,3.06,0
2021-06-24,강북구,시설예약,46,14,2.62,0
2021-06-24,강북구,주차정보,49,3,2.95,0
2021-06-24,강북구,쓰레기수거,53,11,3.67,0
2021-06-24,강북구,문화행사,31,10,2.87,0
2021-06-24,강북구,건강검진,26,38,3.06,0
2021-06-24,강남구,민원처리,96,39,2.89,0
2021-06-24,강남구,복지신청,77,62,2.93,0
2021-06-24,강남구,교통정보,125,5,3.21,0
2021-06-24,강남구,환경신고,45,25,3.71,0
2021-06-24,강남구,세금납부,98,22,3.17,0
2021-06-24,강남구,시설예약,68,15,2.65,0
2021-06-24,강남구,주차정보,91,2,3.06,0
2021-06-24,강남구,쓰레기수거,52,10,3.22,0
2021-06-24,강남구,문화행사,60,14,2.82,0
2021-06-24,강남구,건강검진,40,50,3.2,0
2021-06-24,서초구,민원처리,75,40,3.27,0
2021-06-24,서초구,복지신청,61,60,3.13,0
2021-06-24,서초구,교통정보,110,4,3.25,0
2021-06-24,서초구,환경신고,39,30,3.6,0
2021-06-24,서초구,세금납부,84,20,3.45,0
2021-06-24,서초구,시설예약,49,17,2.88,0
2021-06-24,서초구,주차정보,112,3,2.93,0
2021-06-24,서초구,쓰레기수거,62,10,3.77,0
2021-06-24,서초구,문화행사,46,11,3.05,0
2021-06-24,서초구,건강검진,26,48,3.12,0
2021-06-24,송파구,민원처리,98,38,3.13,0
2021-06-24,송파구,복지신청,82,64,2.64,0
2021-06-24,송파구,교통정보,126,4,3.14,0
2021-06-24,송파구,환경신고,30,34,3.25,0
2021-06-24,송파구,세금납부,65,20,3.3,0
2021-06-24,송파구,시설예약,78,14,3.2,0
2021-06-24,송파구,주차정보,94,3,2.96,0
2021-06-24,송파구,쓰레기수거,49,9,2.83,0
2021-06-24,송파구,문화행사,58,14,3.06,0
2021-06-24,송파구,건강검진,30,51,3.06,0
2021-06-24,마포구,민원처리,94,41,3.36,0
2021-06-24,마포구,복지신청,65,55,3.27,0
2021-06-24,마포구,교통정보,108,5,3.23,0
2021-06-24,마포구,환경신고,34,33,3.51,0
2021-06-24,마포구,세금납부,67,19,3.62,0
2021-06-24,마포구,시설예약,46,15,3.03,0
2021-06-24,마포구,주차정보,111,3,3.58,0
2021-06-24,마포구,쓰레기수거,42,8,3.13,0
2021-06-24,마포구,문화행사,41,11,3.43,0
2021-06-24,마포구,건강검진,30,39,3.37,0
2021-06-25,강북구,민원처리,60,43,3.67,0
2021-06-25,강북구,복지신청,70,56,3.37,0
2021-06-25,강북구,교통정보,77,4,3.02,0
2021-06-25,강북구,환경신고,25,30,3.29,0
2021-06-25,강북구,세금납부,56,22,3.07,0
2021-06-25,강북구,시설예약,44,15,2.74,0
2021-06-25,강북구,주차정보,87,2,3.5,0
2021-06-25,강북구,쓰레기수거,50,10,2.96,0
2021-06-25,강북구,문화행사,28,10,3.53,0
2021-06-25,강북구,건강검진,27,47,3.16,0
2021-06-25,강남구,민원처리,116,48,3.33,0
2021-06-25,강남구,복지신청,87,61,3.29,0
2021-06-25,강남구,교통정보,123,4,3.43,0
2021-06-25,강남구,환경신고,52,27,3.36,0
2021-06-25,강남구,세금납부,93,21,3.17,0
2021-06-25,강남구,시설예약,78,14,3.42,0
2021-06-25,강남구,주차정보,102,2,3.38,0
2021-06-25,강남구,쓰레기수거,57,12,3.37,0
2021-06-25,강남구,문화행사,50,12,3.06,0
2021-06-25,강남구,건강검진,45,54,3.58,0
2021-06-25,서초구,민원처리,84,39,3.02,0
2021-06-25,서초구,복지신청,68,70,3.86,0
2021-06-25,서초구,교통정보,113,5,3.1,0
2021-06-25,서초구,환경신고,50,36,3.74,0
2021-06-25,서초구,세금납부,94,22,3.45,0
2021-06-25,서초구,시설예약,62,13,3.19,0
2021-06-25,서초구,주차정보,105,2,3.15,0
2021-06-25,서초구,쓰레기수거,47,11,3.04,0
2021-06-25,서초구,문화행사,47,11,3.68,0
2021-06-25,서초구,건강검진,26,52,2.82,0
2021-06-25,송파구,민원처리,87,45,3.28,0
2021-06-25,송파구,복지신청,78,60,3.01,0
2021-06-25,송파구,교통정보,111,5,3.26,0
2021-06-25,송파구,환경신고,47,32,3.23,0
2021-06-25,송파구,세금납부,88,19,2.88,0
2021-06-25,송파구,시설예약,68,16,3.33,0
2021-06-25,송파구,주차정보,91,3,3.1,0
2021-06-25,송파구,쓰레기수거,63,9,3.31,0
2021-06-25,송파구,문화행사,43,11,2.73,0
2021-06-25,송파구,건강검진,40,51,3.33,0
2021-06-25,마포구,민원처리,83,41,3.49,0
2021-06-25,마포구,복지신청,73,55,3.36,0
2021-06-25,마포구,교통정보,108,4,3.11,0
2021-06-25,마포구,환경신고,43,25,2.87,0
2021-06-25,마포구,세금납부,61,16,3.53,0
2021-06-25,마포구,시설예약,39,15,3.44,0
2021-06-25,마포구,주차정보,84,2,3.27,0
2021-06-25,마포구,쓰레기수거,48,11,2.41,0
2021-06-25,마포구,문화행사,34,12,3.22,0
2021-06-25,마포구,건강검진,35,51,3.16,0
2021-06-26,강북구,민원처리,40,55,3.66,0
2021-06-26,강북구,복지신청,36,60,3.36,0
2021-06-26,강북구,교통정보,56,5,2.97,0
2021-06-26,강북구,환경신고,26,30,3.8,0
2021-06-26,강북구,세금납부,38,19,3.62,0
2021-06-26,강북구,시설예약,30,15,2.84,0
2021-06-26,강북구,주차정보,50,2,3.07,0
2021-06-26,강북구,쓰레기수거,23,10,2.74,0
2021-06-26,강북구,문화행사,20,13,2.83,0
2021-06-26,강북구,건강검진,17,46,3.08,0
2021-06-26,강남구,민원처리,74,37,3.43,0
2021-06-26,강남구,복지신청,44,56,2.87,0
2021-06-26,강남구,교통정보,80,4,3.1,0
2021-06-26,강남구,환경신고,30,29,2.6,0
2021-06-26,강남구,세금납부,50,21,2.75,0
2021-06-26,강남구,시설예약,35,14,2.98,0
2021-06-26,강남구,주차정보,65,2,3.08,0
2021-06-26,강남구,쓰레기수거,35,10,3.57,0
2021-06-26,강남구,문화행사,28,14,3.14,0
2021-06-26,강남구,건강검진,26,59,3.24,0
2021-06-26,서초구,민원처리,42,45,3.02,0
2021-06-26,서초구,복지신청,41,71,2.83,0
2021-06-26,서초구,교통정보,67,4,3.11,0
2021-06-26,서초구,환경신고,30,30,3.13,0
2021-06-26,서초구,세금납부,43,20,3.71,0
2021-06-26,서초구,시설예약,32,17,3.56,0
2021-06-26,서초구,주차정보,71,3,3.55,0
2021-06-26,서초구,쓰레기수거,27,9,3.43,0
2021-06-26,서초구,문화행사,28,11,2.45,0
2021-06-26,서초구,건강검진,20,44,3.35,0
2021-06-26,송파구,민원처리,55,42,3.99,0
2021-06-26,송파구,복지신청,52,66,3.86,0
2021-06-26,송파구,교통정보,76,4,2.93,0
2021-06-26,송파구,환경신고,32,23,3.18,0
